Generación 681 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 682 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 683 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 684 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 685 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 686 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 687 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 688 : Individuo: k1: 0.5525404, k2: 3.10115036, k3: 0.5235841. Adecuación: 0.258660970102924
Generación 689 : Individuo: k1: 0.5525313, k2: 3.10115047, k3: 0.5235748. Adecuación: 0.258628473149256
Generación 690 : Individuo: k1: 0.5525313, k2: 3.10115047, k3: 0.5235748. Adecuación: 0.258628473149256
Generación 691 : Individuo: k1: 0.5525313, k2: 3.10115047, k3: 0.5235748. Adecuación: 0.258628473149256
Generación 692 : Individuo: k1: 0.5525313, k2: 3.10115047, k3: 0.5235748. Adecuación: 0.258628473149256
Generación 693 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 694 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 695 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 696 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 697 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 698 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 699 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 700 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 701 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 702 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 703 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 704 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 705 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 706 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 707 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 708 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 709 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 710 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 711 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 712 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 713 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 714 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 715 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 716 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 717 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 718 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 719 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 720 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 721 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 722 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 723 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 724 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 725 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 726 : Individuo: k1: 0.5525371, k2: 3.10115037, k3: 0.5235749. Adecuación: 0.258533036659475
Generación 727 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 728 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 729 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 730 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 731 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 732 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 733 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 734 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 735 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 736 : Individuo: k1: 0.5523917, k2: 2.9103082, k3: 0.5235772. Adecuación: 0.210741617778632
Generación 737 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 738 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 739 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 740 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 741 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 742 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 743 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 744 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 745 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 746 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 747 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 748 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 749 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 750 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 751 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 752 : Individuo: k1: 0.5523854, k2: 2.9102996, k3: 0.5235953. Adecuación: 0.207279642027224
Generación 753 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 754 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 755 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 756 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 757 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 758 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 759 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 760 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 761 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 762 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 763 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 764 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 765 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 766 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 767 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 768 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 769 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 770 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 771 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 772 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 773 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 774 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 775 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 776 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 777 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 778 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 779 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 780 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 781 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 782 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 783 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 784 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 785 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 786 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 787 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 788 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 789 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 790 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 791 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 792 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 793 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 794 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 795 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 796 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 797 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 798 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 799 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 800 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 801 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 802 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 803 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 804 : Individuo: k1: 0.5523865, k2: 2.910299, k3: 0.5235956. Adecuación: 0.207143913671389
Generación 805 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 806 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 807 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 808 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 809 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 810 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 811 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 812 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 813 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 814 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 815 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 816 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 817 : Individuo: k1: 0.5524211, k2: 2.9108639, k3: 0.523622. Adecuación: 0.200965237648419
Generación 818 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 819 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 820 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 821 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 822 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 823 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 824 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 825 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 826 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 827 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 828 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 829 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 830 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 831 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 832 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 833 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 834 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 835 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 836 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 837 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 838 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 839 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 840 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 841 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 842 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 843 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 844 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 845 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 846 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 847 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 848 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 849 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 850 : Individuo: k1: 0.5522533, k2: 2.9631639, k3: 0.5237232. Adecuación: 0.100242010460651
Generación 851 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 852 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 853 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 854 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 855 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 856 : Individuo: k1: 0.5522538, k2: 2.9631661, k3: 0.5237214. Adecuación: 0.0989359606611999
Generación 857 : Individuo: k1: 0.552253, k2: 2.9631647, k3: 0.5237121. Adecuación: 0.093425587862889
Generación 858 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 859 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 860 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 861 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 862 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 863 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 864 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 865 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 866 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 867 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 868 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 869 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 870 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 871 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 872 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 873 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 874 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 875 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 876 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 877 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 878 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 879 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 880 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 881 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 882 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 883 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 884 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 885 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 886 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 887 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 888 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 889 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 890 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 891 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 892 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 893 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 894 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 895 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 896 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 897 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 898 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 899 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 900 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 901 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 902 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 903 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 904 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 905 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 906 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 907 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 908 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 909 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 910 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 911 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 912 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 913 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 914 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 915 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 916 : Individuo: k1: 0.5524557, k2: 2.9629726, k3: 0.523632. Adecuación: 0.0366402207715972
Generación 917 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 918 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 919 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 920 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 921 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 922 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 923 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 924 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 925 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
Generación 926 : Individuo: k1: 0.5524561, k2: 2.9629742, k3: 0.523632. Adecuación: 0.0366362164770798
